claim_id,article_id,published_at,date,published_date,source,journalist,club,player,season,direction,transfer_type,is_loan,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,fee_to_market,market_minus_fee_eur,transfer_quality,transfer_indicator,rumor_strength,rumor_indicator,credibility_score,source_reputation_score,journalist_reputation_score,historical_conversion_score,club_specific_score,rumor_stage_score,article_type_score,time_to_confirmation_score,historical_support_n,match_score,ambiguity_flag,entity_match_indicator,rumor_stage,article_type,source_diversity,rumor_count,max_credibility,avg_credibility,max_rumor_strength,avg_rumor_strength,label,market_feature_backend,market_feature_status,market_feature_notes,event_date_used,event_trading_date,event_trading_offset_days,estimation_points,market_model_alpha,market_model_beta,pre_window_ok_30d,post_window_ok_10d,pre_raw_return_m1,pre_raw_return_m3,pre_raw_return_m5,pre_raw_return_m10,pre_raw_return_m20,pre_raw_return_m30,pre_market_return_m1,pre_market_return_m3,pre_market_return_m5,pre_market_return_m10,pre_market_return_m20,pre_market_return_m30,pre_abnormal_return_m1,pre_abnormal_return_m3,pre_abnormal_return_m5,pre_abnormal_return_m10,raw_return_0_p1,raw_return_0_p3,raw_return_0_p5,raw_return_0_p10,market_return_0_p1,market_return_0_p3,market_return_0_p5,market_return_0_p10,abnormal_return_0_p1,abnormal_return_0_p3,abnormal_return_0_p5,abnormal_return_0_p10,pre_volatility_20d,post_volatility_20d,volatility_shift_20d,pre_close_zscore_20d,event_close_zscore_20d,pre_volume_zscore_20d,event_volume_zscore_20d,relative_volume_20d,target_abnormal_return_p3,target_label_p3
bbc168cc6bb8e6d6,e6e58cd55828900b,2021-07-01T13:57:19Z,2021-07-01,2021-07-01,The Guardian / Fabrizio Romano and Jamie Jackson,Fabrizio Romano and Jamie Jackson,Borussia Dortmund,Jadon Sancho,2021-22,out,permanent,0,21.0,Left Winger,100000000.0,85000000.0,,0.85,15000000.0,0.6362,0.5556,0.8475,0.8475,0.9045,0.95,0.9558,0.9583,0.9619,0.82,0.65,0.65,2,0.96,0,0.8,agreed,report,1,1,0.9045,0.9045,0.8475,0.8475,,python_fallback,ok,,2021-07-01,2021-07-01,0,119,0.00087,0.58744,1,1,-0.002408,-0.011924,-0.006395,-0.026625,0.022204,-0.02203,-0.010169,-0.004929,0.00483,-0.011427,-0.004593,0.009389,0.002696,-0.011722,-0.013528,-0.028696,0.010459,0.016895,-0.037812,-0.012872,0.007665,-0.001266,-0.007108,0.00635,0.004783,0.014616,-0.03832,-0.024759,0.011205,0.017825,0.00662,-0.81251,0.548206,-0.453183,0.753662,1.388039,0.014616,neutral
85e586791b831f36,d714d2c6092b4e28,2021-06-23T20:32:16Z,2021-06-23,2021-06-23,The Guardian / Fabrizio Romano,Fabrizio Romano,Borussia Dortmund,Jadon Sancho,2023-24,in,permanent,0,23.0,Left Winger,25000000.0,0.0,,0.0,25000000.0,0.975,0.8208,0.6737,0.6737,0.7009,0.95,0.8428,0.7969,0.6029,0.72,0.65,0.25,22,0.78,1,0.5525,advanced,report,1,1,0.7009,0.7009,0.6737,0.6737,,python_fallback,ok,,2021-06-23,2021-06-23,0,113,0.001019,0.581495,1,1,-0.013354,-0.029366,-0.017214,-0.011802,0.027823,0.054576,0.002121,-0.005808,-0.005924,-0.000273,0.011073,0.015319,-0.015607,-0.029365,-0.018806,-0.021261,-0.011147,-0.006369,-0.01035,-0.015924,-0.003012,-0.005254,-0.006734,0.003606,-0.01152,-0.007321,-0.012557,-0.028517,0.015775,0.014407,-0.001368,0.13941,-0.01912,-0.944655,-1.006409,0.432204,-0.007321,neutral
82a2679bc5cdb3ac,006fe6af8b6eea18,2023-08-05T12:03:41Z,2023-08-05,2023-08-05,The Guardian / John Brewin and PA Media,John Brewin and PA Media,Manchester United,Rasmus Højlund,2023-24,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.7295,0.7295,0.7904,0.84,0.8587,0.8667,0.9533,0.4,0.65,0.95,2,1.06,0,0.8833,unclear,report,1,1,0.7904,0.7904,0.7295,0.7295,,python_fallback,ok,,2023-08-05,2023-08-07,2,120,0.000805,0.304172,1,1,0.017893,0.010859,-0.090586,-0.052729,-0.155812,-0.112652,-0.0053,-0.021566,-0.02274,-0.012854,0.017977,0.02194,0.018699,0.015327,-0.087646,-0.053207,0.144043,0.115234,0.180664,0.065918,0.004768,-0.002054,0.002611,-0.017476,0.141032,0.116207,0.171694,0.07283,0.028847,0.040804,0.011957,-1.720869,1.265996,-0.828454,2.881062,2.79519,0.116207,positive
c6c93733198bdd2c,88f6cb12806a665f,2023-07-27T11:00:34Z,2023-07-27,2023-07-27,The Guardian / Jamie Jackson in Houston,Jamie Jackson in Houston,Manchester United,Rasmus Højlund,2023-24,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.8011,0.8011,0.8344,0.84,0.8587,0.8667,0.9133,0.82,0.65,0.65,2,0.96,0,0.8,agreed,report,1,1,0.8344,0.8344,0.8011,0.8011,,python_fallback,ok,,2023-07-27,2023-07-27,0,120,9.8e-05,0.227919,1,1,-0.001793,0.030065,0.009062,-0.028359,-0.072083,0.106309,-0.000155,0.006704,0.000226,0.021151,0.043016,0.052506,-0.001856,0.028236,0.009034,-0.031176,0.011226,-0.090256,-0.096542,0.025595,0.00339,0.002185,-0.014203,-0.021442,0.010513,-0.091136,-0.094343,0.043543,0.023956,0.045275,0.021319,-1.112688,-1.263195,-0.731953,-1.087106,0.343475,-0.091136,negative
34c92b6283dfc797,caff2f591d94a597,2023-07-29T19:07:44Z,2023-07-29,2023-07-29,The Guardian / Jamie Jackson,Jamie Jackson,Manchester United,Rasmus Højlund,2023-24,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.6208,0.6208,0.6683,0.84,0.6842,0.6174,0.6295,0.4,0.65,0.85,36,0.98,0,0.8167,unclear,report,1,1,0.6683,0.6683,0.6208,0.6208,,python_fallback,ok,,2023-07-29,2023-07-31,2,120,0.000134,0.27068,1,1,0.023171,0.009413,0.041628,-0.017452,-0.083435,-0.030146,0.009878,0.003234,0.010116,0.017048,0.042259,0.047944,0.020364,0.008409,0.038136,-0.019857,-0.100355,-0.106572,0.040853,0.073712,-0.0012,-0.017533,-0.013921,-0.020189,-0.10167,-0.104248,0.056901,0.09076,0.021672,0.045147,0.023474,-0.645396,-0.960237,-0.567143,-0.620927,0.702869,-0.104248,negative
12f632a140788e9a,b279995d1a498369,2023-07-26T16:21:16Z,2023-07-26,2023-07-26,The Guardian / Fabrizio Romano,Fabrizio Romano,Manchester United,Rasmus Højlund,2023-24,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.6693,0.6693,0.7499,0.95,0.8428,0.7969,0.5943,0.4,0.65,0.65,22,1.0,0,0.8333,unclear,report,1,1,0.7499,0.7499,0.6693,0.6693,,python_fallback,ok,,2023-07-26,2023-07-26,0,120,0.000916,0.233034,1,1,0.002246,0.016401,-0.056261,-0.019341,-0.00179,0.152376,0.002815,0.007186,0.00274,0.028879,0.055128,0.062482,0.000675,0.012396,-0.060261,-0.031957,-0.013447,-0.006723,-0.082922,0.028687,-0.006579,0.004707,-0.011838,-0.021839,-0.013766,-0.011056,-0.08491,0.037754,0.029291,0.042414,0.013122,-1.077084,-1.112688,-0.890347,-0.731953,0.572889,-0.011056,neutral
b85ff4f389a1cfd0,147bc26e95883ef6,2023-07-07T20:10:24Z,2023-07-07,2023-07-07,The Guardian / Jacob Steinberg,Jacob Steinberg,Manchester United,Rasmus Højlund,2023-24,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.6244,0.6244,0.6359,0.84,0.588,0.48,0.3935,0.72,0.65,0.65,20,1.0,0,0.8333,advanced,report,1,1,0.6359,0.6359,0.6244,0.6244,,python_fallback,ok,,2023-07-07,2023-07-07,0,120,0.001119,0.281642,1,1,-0.006132,-0.002871,-0.032245,0.068571,0.320478,0.241573,-0.007923,-0.008716,0.007935,0.010514,0.029819,0.052225,-0.00502,-0.003753,-0.040334,0.056461,-0.046483,-0.057178,-0.057178,-0.110654,-0.000467,0.01373,0.021269,0.028278,-0.048682,-0.065983,-0.070316,-0.133308,0.043753,0.028274,-0.01548,0.835554,0.738953,-0.544774,-0.666451,0.347963,-0.065983,negative
d2663d045eef939b,6ebb2d42a655425f,2025-08-06T11:16:51Z,2025-08-06,2025-08-06,The Guardian / Will Unwin,Will Unwin,Manchester United,Benjamin Sesko,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.6633,0.6633,0.7083,0.84,0.742,0.7,0.6988,0.4,0.65,0.95,22,1.06,0,0.8833,unclear,report,1,1,0.7083,0.7083,0.6633,0.6633,,python_fallback,ok,,2025-08-06,2025-08-06,0,120,0.000579,0.751458,1,1,0.014648,0.023877,0.044058,-0.0,0.058167,-0.051606,-0.004858,-0.006341,-0.01125,-0.001653,0.011834,0.045479,0.01772,0.026613,0.048881,-0.003846,-0.000555,-0.017213,-0.029428,-0.034425,0.006479,0.011789,0.026573,0.015334,-0.006584,-0.028069,-0.052648,-0.052078,0.014427,0.023034,0.008607,1.441179,1.300427,-0.315808,-1.16504,0.70758,-0.028069,negative
6a08f457d43e2ad5,bf9ddc18ba8d0cb0,2025-08-09T09:33:11Z,2025-08-09,2025-08-09,The Guardian / Andy Martin,Andy Martin,Manchester United,Benjamin Sesko,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.7295,0.7295,0.7904,0.84,0.8587,0.8667,0.9533,0.4,0.65,0.95,2,1.06,0,0.8833,unclear,report,1,1,0.7904,0.7904,0.7295,0.7295,,python_fallback,ok,,2025-08-09,2025-08-11,2,120,0.000812,0.747225,1,1,-0.027778,-0.028318,-0.003984,0.002865,-0.004551,-0.039517,0.0078,0.014329,0.024277,0.000127,0.02072,0.040454,-0.034418,-0.041442,-0.025556,-0.004794,0.004571,-0.004571,0.004571,-0.014857,0.008813,0.012378,0.009343,0.007805,-0.003582,-0.016968,-0.006898,-0.029052,0.013402,0.022607,0.009204,-0.991324,-0.110526,-0.4555,-0.303492,0.935451,-0.016968,neutral
183bc5d27d2f4360,297f744501e9d7ba,2025-08-07T14:38:46Z,2025-08-07,2025-08-07,The Guardian / Will Unwin,Will Unwin,Manchester United,Benjamin Sesko,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.7933,0.7933,0.7833,0.84,0.742,0.7,0.6988,0.9,0.65,0.95,22,1.06,0,0.8833,medical,report,1,1,0.7833,0.7833,0.7933,0.7933,,python_fallback,ok,,2025-08-07,2025-08-07,0,120,0.000708,0.749604,1,1,-0.001666,0.023335,0.022172,-0.010457,0.017544,-0.065489,0.007282,0.017161,-0.002804,-0.002178,0.01306,0.041509,-0.007833,0.008237,0.020441,-0.015299,-0.026696,-0.022247,-0.031146,-0.043938,0.006996,0.015871,0.019461,0.003957,-0.033331,-0.036727,-0.049913,-0.054853,0.011961,0.023098,0.011137,1.300427,1.272391,-1.16504,-0.174994,0.957631,-0.036727,negative
ea70a7fc70bde1a4,9ba1d7e82ada0653,2025-07-21T19:07:30Z,2025-07-21,2025-07-21,The Guardian / Will Unwin,Will Unwin,Manchester United,Bryan Mbeumo,2025-26,in,permanent,0,25.0,Right Winger,55000000.0,75000000.0,,1.3636,-20000000.0,0.6682,0.5174,0.6633,0.6633,0.7083,0.84,0.742,0.7,0.6988,0.4,0.65,0.95,22,1.06,0,0.8833,unclear,report,1,1,0.7083,0.7083,0.6633,0.6633,,python_fallback,ok,,2025-07-21,2025-07-21,0,120,0.000624,0.73971,1,1,-0.005068,0.002269,0.005119,0.009714,0.021978,0.265759,-9e-05,0.008493,0.005917,0.002777,0.052822,0.054596,-0.005625,-0.005843,-0.002105,0.002551,0.019242,0.016412,-0.013582,0.004527,0.002038,0.01057,0.014766,0.005265,0.016498,0.006282,-0.027579,-0.005433,0.0288,0.013596,-0.015203,-0.199759,-0.255551,-0.995736,-0.836981,0.409606,0.006282,neutral
a18dbe230e1c1ca9,d1b29c446e884abd,2025-07-17T17:22:50Z,2025-07-17,2025-07-17,The Guardian / Will Unwin,Will Unwin,Manchester United,Bryan Mbeumo,2025-26,in,permanent,0,25.0,Right Winger,55000000.0,75000000.0,,1.3636,-20000000.0,0.6682,0.5174,0.7033,0.7033,0.7333,0.84,0.742,0.7,0.6988,0.6,0.65,0.85,22,1.06,0,0.8833,bid,report,1,1,0.7333,0.7333,0.7033,0.7033,,python_fallback,ok,,2025-07-17,2025-07-17,0,120,0.000616,0.739704,1,1,0.001134,0.003982,-0.001132,0.038846,0.003982,0.251773,0.003194,0.000631,7e-05,0.010599,0.038221,0.055216,-0.001843,0.001911,-0.003989,0.02564,0.001133,0.020397,0.017564,-0.003399,0.005283,0.007331,0.015909,0.012084,-0.003974,0.012541,0.002341,-0.01812,0.028956,0.012797,-0.016159,-0.187841,-0.003467,-0.706858,-0.832832,0.434934,0.012541,neutral
94393adb6326ac0d,b8ce35470529c823,2025-07-18T12:09:58Z,2025-07-18,2025-07-18,The Guardian / Will Unwin,Will Unwin,Manchester United,Bryan Mbeumo,2025-26,in,permanent,0,25.0,Right Winger,55000000.0,75000000.0,,1.3636,-20000000.0,0.6682,0.5174,0.7725,0.7725,0.7713,0.84,0.742,0.7,0.6988,0.82,0.65,0.95,22,1.06,0,0.8833,agreed,report,1,1,0.7713,0.7713,0.7725,0.7725,,python_fallback,ok,,2025-07-18,2025-07-18,0,120,0.000612,0.739618,1,1,0.006232,-0.007267,0.002823,0.017765,0.024812,0.251586,0.005374,0.004594,0.002691,0.011231,0.052591,0.054769,0.001646,-0.012412,-0.001944,0.004372,-0.005631,0.023086,-0.017455,-0.010698,0.001309,0.009774,0.014495,-0.009425,-0.007825,0.013405,-0.031228,-0.009643,0.028774,0.012719,-0.016055,-0.003467,-0.199759,-0.832832,-0.995736,0.315432,0.013405,neutral
a2b9b663ef7cce63,55b941ec487c2697,2022-08-19T19:39:53Z,2022-08-19,2022-08-19,"The Guardian / Jamie Jackson, Fabrizio Romano, Will Unwin and agencies","Jamie Jackson, Fabrizio Romano, Will Unwin and agencies",Manchester United,Casemiro,2022-23,in,permanent,0,30.0,Defensive Midfield,40000000.0,70650000.0,,1.7663,-30650000.0,0.4526,0.3263,0.8806,0.8806,0.9123,0.95,0.9558,0.9583,0.8899,0.82,0.65,0.95,2,0.78,0,0.65,agreed,report,1,1,0.9123,0.9123,0.8806,0.8806,,python_fallback,ok,,2022-08-19,2022-08-19,0,120,-0.000296,0.692564,1,1,0.016825,0.088489,0.131922,0.193133,0.231178,0.281106,0.00227,-0.003118,0.018176,0.031744,0.071216,0.097657,0.015549,0.090277,0.116196,0.16849,-0.046043,-0.034532,-0.054676,-0.030935,-0.034024,-0.033375,-0.052776,-0.083917,-0.022183,-0.010003,-0.01635,0.03319,0.033825,0.026092,-0.007733,2.817624,2.029045,0.962871,0.009423,1.015732,-0.010003,neutral
026bf587027f632b,ec7ea461b4480238,2022-08-17T12:29:27Z,2022-08-17,2022-08-17,"The Guardian / Jacob Steinberg, Jamie Jackson and Fabrizio Romano","Jacob Steinberg, Jamie Jackson and Fabrizio Romano",Manchester United,Casemiro,2022-23,in,permanent,0,30.0,Defensive Midfield,40000000.0,70650000.0,,1.7663,-30650000.0,0.4526,0.3263,0.761,0.761,0.8483,0.95,0.9558,0.9583,0.9299,0.4,0.65,0.85,2,0.88,0,0.7333,unclear,report,1,1,0.8483,0.8483,0.761,0.761,,python_fallback,ok,,2022-08-17,2022-08-17,0,120,-0.000959,0.619816,1,1,0.000783,0.040717,0.122037,0.143113,0.145161,0.155515,0.001876,0.023276,0.044325,0.05231,0.093609,0.123665,0.00058,0.029375,0.101074,0.12028,0.087637,0.037559,0.050078,0.051643,-0.004985,-0.038839,-0.038193,-0.081344,0.091463,0.068112,0.081668,0.116697,0.031043,0.029143,-0.0019,2.114881,3.23022,-0.482316,16.432067,15.120712,0.068112,positive
10ba4ca1fca57218,96abf97620267c1d,2023-07-05T09:50:45Z,2023-07-05,2023-07-05,The Guardian / Jamie Jackson and Fabrizio Romano,Jamie Jackson and Fabrizio Romano,Manchester United,Mason Mount,2023-24,in,permanent,0,24.0,Attacking Midfield,60000000.0,67700000.0,,1.1283,-7700000.0,0.7461,0.5796,0.7758,0.7758,0.8603,0.95,0.9558,0.9583,1.0,0.4,0.65,0.95,2,1.06,0,0.8833,unclear,report,1,1,0.8603,0.8603,0.7758,0.7758,,python_fallback,ok,,2023-07-05,2023-07-05,0,120,0.000168,0.241265,1,1,0.001231,-0.028264,0.09217,0.032135,0.297024,0.295648,0.001171,0.017988,0.029285,0.010432,0.040449,0.061348,0.00078,-0.033224,0.084253,0.032985,-0.004097,-0.050389,-0.061041,-0.095862,-0.009875,-0.010338,0.003719,0.024717,-0.002035,-0.048835,-0.063664,-0.104503,0.04517,0.028021,-0.017149,1.057997,0.982374,-0.779323,-0.277146,0.7215,-0.048835,negative
d2d87d7c16b59a2f,1123bf6ea3465183,2022-07-17T21:00:22Z,2022-07-17,2022-07-17,The Guardian / Fabrizio Romano,Fabrizio Romano,Juventus,Matthijs de Ligt,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.8273,0.8273,0.8597,0.95,0.8428,0.7969,0.9128,0.82,0.65,0.95,22,1.06,0,0.8833,agreed,report,1,1,0.8597,0.8597,0.8273,0.8273,,python_fallback,ok,,2022-07-17,2022-07-18,1,120,0.002801,0.968918,1,1,0.031156,-0.016571,-0.10829,-0.043357,-0.021603,-0.111513,0.018439,-0.025738,-0.038624,-0.019761,-0.039286,-0.133819,0.010489,0.000914,-0.087382,-0.049908,0.051133,0.024986,0.041836,0.054619,0.03645,0.012612,0.021497,0.071466,0.009908,0.001675,0.004025,-0.044238,0.026695,0.014552,-0.012143,-1.813541,-0.753727,-0.737147,-0.442289,0.69471,0.001675,neutral
94eef7f1484c684c,a901e54c7473e053,2022-07-05T07:59:59Z,2022-07-05,2022-07-05,The Guardian / Rob Smyth,Rob Smyth,Juventus,Matthijs de Ligt,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.6874,0.6874,0.7702,0.84,0.8587,0.8667,0.8813,0.48,0.45,0.65,2,0.88,0,0.7333,linked,aggregate,1,1,0.7702,0.7702,0.6874,0.6874,,python_fallback,ok,,2022-07-05,2022-07-05,0,120,0.002293,0.986395,1,1,0.013897,-0.002188,-0.02512,-0.020408,-0.0727,0.036364,-0.000515,-0.022442,-0.026677,-0.029995,-0.131157,-0.115714,0.012112,0.01318,-0.010208,-0.013677,-0.001096,0.058114,-0.04057,-0.008224,-0.019818,0.020146,0.006653,0.016492,0.013582,0.027545,-0.059502,-0.046329,0.024316,0.024838,0.000522,-0.094564,-0.141848,-1.582617,-1.589621,0.473242,0.027545,positive
1eea70c6624c8808,a243ac36ed0d0695,2022-07-15T07:30:52Z,2022-07-15,2022-07-15,The Guardian / Will Unwin,Will Unwin,Juventus,Matthijs de Ligt,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.6515,0.6515,0.7137,0.84,0.742,0.7,0.783,0.48,0.45,0.85,22,0.78,0,0.65,linked,aggregate,1,1,0.7137,0.7137,0.6515,0.6515,,python_fallback,ok,,2022-07-15,2022-07-15,0,120,0.002793,0.960706,1,1,-0.04574,-0.093427,-0.104133,-0.07637,-0.029087,-0.174171,-0.034389,-0.047014,-0.046572,-0.034752,-0.053988,-0.158554,-0.015496,-0.058487,-0.07476,-0.070594,0.065309,0.073098,0.074895,0.074895,0.029921,0.03863,0.032013,0.090055,0.030145,0.023538,0.025999,-0.040804,0.026276,0.015587,-0.010689,-3.087799,-1.813541,0.422267,-0.737147,0.508379,0.023538,positive
53b9560d2cfbd9fa,9573e28e8ad33ba9,2024-07-17T15:34:43Z,2024-07-17,2024-07-17,The Guardian / Jamie Jackson,Jamie Jackson,Manchester United,Leny Yoro,2024-25,in,permanent,0,18.0,Centre-Back,50000000.0,62000000.0,,1.24,-12000000.0,0.571,0.3855,0.7628,0.7628,0.7483,0.84,0.6842,0.6174,0.6295,0.9,0.65,0.95,36,1.06,0,0.8833,medical,report,1,1,0.7483,0.7483,0.7628,0.7628,,python_fallback,ok,,2024-07-17,2024-07-17,0,120,-0.001852,-0.140599,1,1,0.034337,0.018387,0.077164,0.052083,0.051439,0.01718,0.006389,0.014802,0.016177,0.035088,0.043376,0.07384,0.037088,0.026536,0.088061,0.076759,-0.028538,-0.008736,0.001747,-0.000582,-0.021635,-0.018138,-0.042361,-0.025568,-0.027993,-0.003403,0.00763,0.017257,0.01778,0.013716,-0.004064,3.049168,1.231129,-0.453326,0.281269,1.132819,-0.003403,neutral
685a5b86ca7d7860,c3e7b12db2895036,2024-07-16T16:23:00Z,2024-07-16,2024-07-16,The Guardian / Jamie Jackson,Jamie Jackson,Manchester United,Leny Yoro,2024-25,in,permanent,0,18.0,Centre-Back,50000000.0,62000000.0,,1.24,-12000000.0,0.571,0.3855,0.742,0.742,0.7363,0.84,0.6842,0.6174,0.6295,0.82,0.65,0.95,36,0.98,0,0.8167,agreed,report,1,1,0.7363,0.7363,0.742,0.742,,python_fallback,ok,,2024-07-16,2024-07-16,0,120,-0.001924,-0.140035,1,1,-0.014837,-0.013666,0.048642,0.028501,0.003021,-0.004796,0.002826,-0.000477,0.010474,0.031268,0.036343,0.075588,-0.012517,-0.007934,0.060231,0.053752,0.009036,0.005422,0.014458,0.016867,-0.007627,-0.022414,-0.013404,-0.034589,0.012669,0.010843,0.02518,0.034493,0.016524,0.015317,-0.001207,1.130012,3.049168,-0.48313,-0.453326,0.787423,0.010843,neutral
dc105d741a19e1d1,5831f33fb0fb851e,2024-08-12T15:15:47Z,2024-08-12,2024-08-12,The Guardian / Ed Aarons,Ed Aarons,Juventus,Teun Koopmeiners,2024-25,in,permanent,0,26.0,Attacking Midfield,50000000.0,58400000.0,,1.168,-8400000.0,0.6872,0.5103,0.6687,0.6687,0.7272,0.84,0.7342,0.6889,0.8511,0.55,0.65,0.65,8,0.96,0,0.8,talks,report,1,1,0.7272,0.7272,0.6687,0.6687,,python_fallback,ok,,2024-08-12,2024-08-12,0,120,-0.000409,0.651641,1,1,-0.001346,-0.000225,-0.023036,-0.080908,-0.083745,0.005873,0.00126,0.021699,-0.007402,-0.060038,-0.08094,-0.041383,-0.001758,-0.012986,-0.016386,-0.039547,-0.019537,0.099034,0.069391,0.061756,0.007048,0.039614,0.040715,0.062834,-0.023384,0.075121,0.048269,0.029607,0.013653,0.05265,0.038997,-1.720956,-1.840461,-1.289037,-1.104823,0.368698,0.075121,positive
a78cffc9eaf16254,ead7bc12e09d11c4,2024-08-20T08:55:01Z,2024-08-20,2024-08-20,The Guardian / Daniel Harris,Daniel Harris,Juventus,Teun Koopmeiners,2024-25,in,permanent,0,26.0,Attacking Midfield,50000000.0,58400000.0,,1.168,-8400000.0,0.6872,0.5103,0.6887,0.6887,0.7734,0.84,0.8587,0.8667,0.9133,0.48,0.45,0.65,2,0.96,0,0.8,linked,aggregate,1,1,0.7734,0.7734,0.6887,0.6887,,python_fallback,ok,,2024-08-20,2024-08-20,0,120,-0.000557,0.656898,1,1,0.000613,0.121622,0.099708,0.074375,0.001227,-0.032213,0.00681,0.039368,0.046693,0.038946,-0.027765,-0.021243,-0.003303,0.095329,0.072204,0.056595,-0.041862,-0.049622,-0.034511,-0.015928,0.001383,0.011543,0.015421,0.017946,-0.042088,-0.05573,-0.041292,0.000625,0.024747,0.048967,0.02422,1.171587,0.459281,0.816159,0.954558,1.949781,-0.05573,negative
f08083d204388653,d7689fd3bcdfb3f8,2022-07-27T12:26:33Z,2022-07-27,2022-07-27,The Guardian / Guardian sport,Guardian sport,Manchester United,Lisandro Martínez,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.6974,0.6974,0.756,0.84,0.7945,0.775,0.9213,0.4,0.65,0.95,6,1.06,0,0.8833,unclear,report,1,1,0.756,0.756,0.6974,0.6974,,python_fallback,ok,,2022-07-27,2022-07-27,0,120,-0.000842,0.579011,1,1,-0.021314,-0.023915,-0.012545,0.031835,-0.031634,-0.047537,-0.011543,-0.01948,-0.003973,0.026775,0.005369,0.005176,-0.013789,-0.009976,-0.005756,0.024896,0.011797,0.014519,0.036298,0.156987,0.038607,0.05039,0.059708,0.073753,-0.008448,-0.010662,0.007292,0.120891,0.013238,0.034424,0.021186,0.038061,1.181562,0.323314,-0.095631,0.967154,-0.010662,neutral
619d555494b4ef48,9b86e63b7355d8cf,2022-07-16T11:51:47Z,2022-07-16,2022-07-16,The Guardian / Jamie Jackson in Melbourne,Jamie Jackson in Melbourne,Manchester United,Lisandro Martínez,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.6996,0.6996,0.7811,0.84,0.872,0.8857,0.9451,0.4,0.65,0.65,4,1.04,0,0.8667,unclear,report,1,1,0.7811,0.7811,0.6996,0.6996,,python_fallback,ok,,2022-07-16,2022-07-18,2,120,-0.001545,0.582733,1,1,0.022264,0.031835,0.027027,-0.008993,0.004558,-0.122611,0.019201,0.011616,-0.009289,0.020547,0.019306,-0.058048,0.012619,0.029483,0.040349,-0.004594,0.012704,0.024501,0.021779,0.014519,0.019034,0.03515,0.026838,0.06613,0.004568,0.010135,0.015383,-0.005695,0.020002,0.030965,0.010963,-0.153662,-0.161252,-0.817643,-0.892399,0.520503,0.010135,neutral
dffeef6212f119e3,1135b61a28a709f4,2022-07-17T14:00:39Z,2022-07-17,2022-07-17,The Guardian / Jamie Jackson in Melbourne,Jamie Jackson in Melbourne,Manchester United,Lisandro Martínez,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.8088,0.8088,0.8441,0.84,0.872,0.8857,0.9451,0.82,0.65,0.65,4,0.96,0,0.8,agreed,report,1,1,0.8441,0.8441,0.8088,0.8088,,python_fallback,ok,,2022-07-17,2022-07-18,1,120,-0.001545,0.582733,1,1,0.022264,0.031835,0.027027,-0.008993,0.004558,-0.122611,0.019201,0.011616,-0.009289,0.020547,0.019306,-0.058048,0.012619,0.029483,0.040349,-0.004594,0.012704,0.024501,0.021779,0.014519,0.019034,0.03515,0.026838,0.06613,0.004568,0.010135,0.015383,-0.005695,0.020002,0.030965,0.010963,-0.153662,-0.161252,-0.817643,-0.892399,0.520503,0.010135,neutral
